Brand,PartNo,Company Code,Description,Unit,HSN,Rate,GST,MRP,Packing Size,Standard Packing,Segment,VehicleBrand,Model
Demo Group4,1257,,Description demo here,PCS,84841010,96,18%,492,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1258,,Description demo here,PCS,84841010,76,18%,493,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1259,,Description demo here,PCS,84841010,30,18%,494,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1260,,Description demo here,SET,84841010,96,18%,495,10,,HCV,TATA,"1210, 1312, 1612"
Demo Group4,1261,,Description demo here,SET,84841010,120,18%,496,10,,EARTHMOVERS,TATA,"1210S, 1210SE"
Demo Group4,1262,,Description demo here,PCS,84841010,32,18%,497,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1263,,Description demo here,PCS,84841010,40,18%,498,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1264,,Description demo here,PCS,84841010,16,18%,499,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1265,,Description demo here,PCS,84841010,20,18%,500,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1266,,Description demo here,PCS,84841010,10,18%,501,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1267,,Description demo here,PCS,84841010,8,18%,502,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1268,,Description demo here,PCS,84841010,10,18%,503,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1269,,Description demo here,PCS,84841010,10,18%,504,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1270,,Description demo here,PCS,84841010,6,18%,505,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1271,,Description demo here,PCS,84841010,8,18%,506,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1272,,Description demo here,PCS,84841010,10,18%,507,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1273,,Description demo here,PCS,84841010,6,18%,508,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1274,,Description demo here,PCS,84841010,9,18%,509,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1275,,Description demo here,PCS,84841010,8,18%,510,20,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1276,,Description demo here,PCS,84841010,18,18%,511,20,,EARTHMOVERS,TATA,"1210S, 1210SE"
Demo Group4,1277,,Description demo here,PCS,84841010,18,18%,512,20,20,EARTHMOVERS,TATA,85M
Demo Group4,1278,,Description demo here,PCS,84841010,17,18%,513,10,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1279,,Description demo here,PCS,84841010,2.2,18%,514,20,20,HCV,TATA,"1210S, 1210SE"
Demo Group4,1280,,Description demo here,PCS,84841010,4,18%,515,20,,HCV,TATA,"1210S, 1210SE"
Demo Group4,1281,,Description demo here,PCS,84841010,7,18%,516,10,,HCV,TATA,"407, 407 TURBO"
Demo Group4,1282,,Description demo here,PCS,84841010,140,18%,517,10,,HCV,TATA,"407, 407 TURBO"
Demo Group4,1283,,Description demo here,PCS,84841010,134,18%,518,1,,HCV,TATA,"407, 407 TURBO"
Demo Group4,1284,,Description demo here,PCS,84841010,54,18%,519,10,,HCV,TATA,"407, 407 TURBO"
Demo Group4,1285,,Description demo here,PCS,84841010,26,18%,520,20,,HCV,TATA,"407, 407 TURBO"
Demo Group4,1286,,Description demo here,PCS,84841010,44,18%,521,10,,HCV,TATA,"407, 407 TURBO"
Demo Group4,1287,,Description demo here,PCS,84841010,70,18%,522,10,,HCV,TATA,"407, 407 TURBO"
Demo Group4,1288,,Description demo here,PCS,84841010,180,18%,523,1,10,HCV,TATA,"407, 407 TURBO"
Demo Group4,1289,,Description demo here,PCS,84841010,20,18%,524,10,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1290,,Description demo here,PCS,84841010,20,18%,525,10,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1291,,Description demo here,PCS,84841010,30,18%,526,10,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1292,,Description demo here,PCS,84841010,8,18%,527,20,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1293,,Description demo here,PCS,84841010,8,18%,528,20,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1294,,Description demo here,PCS,84841010,8,18%,529,20,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1295,,Description demo here,PCS,84841010,8,18%,530,20,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1296,,Description demo here,SET,84841010,22,18%,531,10,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1297,,Description demo here,SET,84841010,14,18%,532,10,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1298,,Description demo here,PCS,84841010,16,18%,533,10,,HCV,TATA,407
Demo Group4,1299,,Description demo here,SET,84841010,8,18%,534,10,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1300,,Description demo here,PCS,84841010,80,18%,535,10,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1301,,Description demo here,PCS,84841010,5,18%,536,10,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1302,,Description demo here,PCS,84841010,10,18%,537,10,,HCV,TATA,"4018, 3118, 2518, GB1150"
Demo Group4,1303,,Description demo here,PCS,84841010,6,18%,538,10,,CAR,MAHINDRA,"MARSSHAL, PICKUP, TURBO"
Demo Group4,1304,,Description demo here,PCS,84841010,150,18%,539,10,,HCV,TATA,1210SE
Demo Group4,1305,,Description demo here,PCS,84841010,70,18%,540,10,,CAR,MAHINDRA,"MARSSHAL, PICKUP, TURBO"
Demo Group4,1306,,Description demo here,PCS,84841010,34,18%,541,10,,CAR,MAHINDRA,"MARSSHAL, PICKUP, TURBO"
Demo Group4,1307,,Description demo here,PCS,84841010,22,18%,542,10,,CAR,MAHINDRA,"MARSSHAL, PICKUP, TURBO"
Demo Group4,1308,,Description demo here,SET,84841010,72,18%,543,10,10,LCV,,
Demo Group4,1309,,Description demo here,PCS,84841010,110,18%,544,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1310,,Description demo here,PCS,84841010,70,18%,545,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1311,,Description demo here,PCS,84841010,170,18%,546,1,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1312,,Description demo here,SET,84841010,96,18%,547,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1313,,Description demo here,PCS,84841010,8,18%,548,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1314,,Description demo here,SET,84841010,22,18%,549,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1315,,Description demo here,SET,84841010,12,18%,550,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1316,,Description demo here,PCS,84841010,7,18%,551,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1317,,Description demo here,PCS,84841010,6,18%,552,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1318,,Description demo here,PCS,84841010,24,18%,553,20,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1319,,Description demo here,PCS,84841010,24,18%,554,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1320,,Description demo here,PCS,84841010,8,18%,555,20,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1321,,Description demo here,PCS,84841010,23,18%,556,20,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1322,,Description demo here,PCS,84841010,31,18%,557,20,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1323,,Description demo here,PCS,84841010,31,18%,558,20,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1324,,Description demo here,PCS,84841010,23,18%,559,20,20,HCV,ASHOK LEYLAND,MARK-2
Demo Group4,1325,,Description demo here,PCS,84841010,18,18%,560,20,50,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1326,,Description demo here,PCS,84841010,31,18%,561,20,50,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1327,,Description demo here,PCS,84841010,31,18%,562,20,20,HCV,ASHOK LEYLAND,MARK-2
Demo Group4,1328,,Description demo here,PCS,84841010,54,18%,563,10,,"HCV, CAR",ASHOK LEYLAND,TUSKER
Demo Group4,1329,,Description demo here,PCS,84841010,68,18%,564,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1330,,Description demo here,PCS,84841010,96,18%,565,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1331,,Description demo here,PCS,84841010,64,18%,566,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1332,,Description demo here,PCS,84841010,64,18%,567,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1333,,Description demo here,PCS,84841010,288,18%,568,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1334,,Description demo here,PCS,84841010,48,18%,569,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1335,,Description demo here,PCS,84841010,17,18%,570,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1336,,Description demo here,PCS,84841010,48,18%,571,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1337,,Description demo here,PCS,84841010,48,18%,572,10,,HCV,TATA,1613 TURBO
Demo Group4,1338,,Description demo here,SET,84841010,88,18%,573,5,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1339,,Description demo here,PCS,84841010,120,18%,574,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group4,1340,,Description demo here,PCS,84841010,28,18%,575,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group4,1341,,Description demo here,PCS,84841010,40,18%,576,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group4,1342,,Description demo here,PCS,84841010,28,18%,577,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1343,,Description demo here,PCS,84841010,8,18%,578,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group4,1344,,Description demo here,PCS,84841010,22,18%,579,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1345,,Description demo here,PCS,84841010,22,18%,580,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1346,,Description demo here,PCS,84841010,48,18%,581,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1347,,Description demo here,PCS,84841010,48,18%,582,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1348,,Description demo here,PCS,84841010,84,18%,583,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1349,,Description demo here,PCS,84841010,12,18%,584,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1350,,Description demo here,PCS,84841010,12,18%,585,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1351,,Description demo here,PCS,84841010,5,18%,586,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1352,,Description demo here,PCS,84841010,16,18%,587,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1353,,Description demo here,PCS,84841010,14,18%,588,10,,LCV,ASHOK LEYLAND,PARTNER SUPER
Demo Group5,1354,,Description demo here,SET,84841010,74,18%,589,10,,HCV,TATA,2515EX
Demo Group5,1355,,Description demo here,SET,84841010,110,18%,590,10,,HCV,TATA,2515EX
Demo Group5,1356,,Description demo here,PCS,84841010,120,18%,591,5,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1357,,Description demo here,PCS,84841010,170,18%,592,1,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1358,,Description demo here,PCS,84841010,90,18%,593,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1359,,Description demo here,PCS,84841010,16,18%,594,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1360,,Description demo here,SET,84841010,24,18%,595,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1361,,Description demo here,PCS,84841010,8,18%,596,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1362,,Description demo here,PCS,84841010,10,18%,597,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1363,,Description demo here,PCS,84841010,96,18%,598,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1364,,Description demo here,PCS,84841010,70,18%,599,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1365,,Description demo here,PCS,84841010,50,18%,600,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1366,,Description demo here,PCS,84841010,44,18%,601,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1367,,Description demo here,SET,84841010,90,18%,602,5,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1368,,Description demo here,PCS,84841010,70,18%,603,10,,CAR,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1369,,Description demo here,PCS,84841010,96,18%,604,10,10,HCV,ASHOK LEYLAND,HINO
Demo Group5,1370,,Description demo here,PCS,84841010,48,18%,605,10,,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1371,,Description demo here,PCS,84841010,20,18%,606,10,,HCV,ASHOK LEYLAND,"HINO BS4, HINO BS6"
Demo Group5,1372,,Description demo here,PCS,84841010,360,18%,607,10,,HCV,ASHOK LEYLAND,"HINO BS4, HINO BS6"
Demo Group5,1373,,Description demo here,SET,84841010,220,18%,608,10,,HCV,ASHOK LEYLAND,"HINO BS4, HINO BS6"
Demo Group5,1374,,Description demo here,SET,84841010,480,18%,609,10,10,HCV,,
Demo Group5,1375,,Description demo here,PCS,84841010,6,18%,610,10,10,HCV,ASHOK LEYLAND,"3416, HINO 2214"
Demo Group5,1376,,Description demo here,PCS,84841010,24,18%,611,20,,HCV,ASHOK LEYLAND,"HINO BS4, HINO BS6"
Demo Group5,1377,,Description demo here,PCS,84841010,31,18%,612,20,20,,,
Demo Group5,1378,,Description demo here,PCS,84841010,18,18%,613,10,,HCV,ASHOK LEYLAND,"HINO BS4, HINO BS6"
Demo Group5,1379,,Description demo here,PCS,84841010,31,18%,614,10,20,HCV,ASHOK LEYLAND,"HINO BS4, HINO BS6"
Demo Group5,1380,,Description demo here,SET,84841010,110,18%,615,10,,"HCV, LCV",ASHOK LEYLAND,CARGO
Demo Group5,1381,,Description demo here,SET,84841010,130,18%,616,10,,"HCV, LCV",ASHOK LEYLAND,CARGO
Demo Group5,1382,,Description demo here,PCS,84841010,8,18%,617,20,,HCV,AMW,AMW
Demo Group5,1383,,Description demo here,PCS,84841010,31,18%,618,20,50,HCV,AMW,AMW
Demo Group5,1384,,Description demo here,PCS,84841010,27,18%,619,10,,HCV,AMW,AMW
Demo Group5,1385,,Description demo here,PCS,84841010,31,18%,620,20,50,HCV,AMW,AMW
Demo Group5,1386,,Description demo here,PCS,84841010,7,18%,621,10,,HCV,AMW,AMW
Demo Group5,1387,,Description demo here,PCS,84841010,18,18%,622,20,,HCV,BHARATBENZ,BHARATBENZ
Demo Group5,1388,,Description demo here,PCS,84841010,140,18%,623,10,,HCV,TATA,407
Demo Group5,1389,,Description demo here,PCS,84841010,16,18%,624,20,50,HCV,"EICHER, MITSUBISHI","MITSUBISHI, CANTER, BS4"
Demo Group5,1390,,Description demo here,PCS,84841010,8,18%,625,20,,HCV,"EICHER, MITSUBISHI","MITSUBISHI, CANTER, BS4"
Demo Group5,1391,,Description demo here,PCS,84841010,8,18%,626,20,,HCV,"EICHER, MITSUBISHI","MITSUBISHI, CANTER, BS4"
Demo Group5,1392,,Description demo here,PCS,84841010,24,18%,627,10,,HCV,MAHINDRA,NEVISTAR
Demo Group5,1393,,Description demo here,PCS,84841010,8,18%,628,20,20,HCV,BHARATBENZ,BHARATBENZ
Demo Group5,1394,,Description demo here,PCS,84841010,18,18%,629,20,,LCV,SWARAJ,MAZDA
Demo Group5,1395,,Description demo here,PCS,84841010,18,18%,630,20,20,HCV,EICHER,JUMBO
Demo Group5,1396,,Description demo here,PCS,84841010,30,18%,631,10,10,LCV,EICHER,CANTER BS6
Demo Group5,1397,,Description demo here,PCS,84841010,8,18%,632,10,50,CAR,CHEVROLET,TAVERA
Demo Group5,1398,,Description demo here,PCS,84841010,31,18%,633,20,50,HCV,MAHINDRA,NEVISTAR
Demo Group5,1399,,Description demo here,PCS,84841010,9,18%,634,20,50,HCV,MAHINDRA,NEVISTAR
Demo Group5,1400,,Description demo here,PCS,84841010,150,18%,635,1,,HCV,TATA,608
Demo Group5,1401,,Description demo here,PCS,84841010,8,18%,636,10,,HCV,TATA,608
Demo Group5,1402,,Description demo here,PCS,84841010,80,18%,637,10,,HCV,TATA,608
Demo Group5,1403,,Description demo here,PCS,84841010,80,18%,638,10,,HCV,TATA,608
Demo Group5,1404,,Description demo here,PCS,84841010,7,18%,639,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group5,1405,,Description demo here,PCS,84841010,36,18%,640,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group5,1406,,Description demo here,PCS,84841010,26,18%,641,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group5,1407,,Description demo here,PCS,84841010,12,18%,642,10,1,HCV,TATA,"1510, 1612, 2416"
Demo Group5,1408,,Description demo here,PCS,84841010,110,18%,643,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group5,1409,,Description demo here,PCS,84841010,54,18%,644,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group5,1410,,Description demo here,PCS,84841010,8,18%,645,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group5,1411,,Description demo here,PCS,84841010,10,18%,646,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group5,1412,,Description demo here,PCS,84841010,10.8,18%,647,10,,HCV,TATA,"1510, 1612, 2416"
Demo Group5,A2712B,,Description demo here,PCS,84841010,12,18%,648,10,,HCV,TATA,"1510, 1612, 2416"
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
